UF;Munic�pio;Registro;Protocolo;COBRADE;Status;Popula��o;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destru�das;DM_Unidades Habitacionais Valor;DM_Instala��es p�blicas de sa�de Danificadas;DM_Instala��es p�blicas de sa�de Destru�das;DM_Instala��es p�blicas de sa�de Valor;DM_Instala��es p�blicas de ensino Danificadas;DM_Instala��es p�blicas de ensino Destru�das;DM_Instala��es p�blicas de ensino Valor;DM_Instala��es p�blicas prestadoras de outros servi�os Danificadas;DM_Instala��es p�blicas prestadoras de outros servi�os Destru�das;DM_Instala��es p�blicas prestadoras de outros servi�os Valor;DM_Instala��es p�blicas de uso comunit�rio Danificadas;DM_Instala��es p�blicas de uso comunit�rio Destru�das;DM_Instala��es p�blicas de uso comunit�rio Valor;DM_Obras de infraestrutura p�blica Danificadas;DM_Obras de infraestrutura p�blica Destru�das;DM_Obras de infraestrutura p�blica Valor;DA_Polui��o ou contamina��o da �gua;DA_Polui��o ou contamina��o do ar;DA_Polui��o ou contamina��o do solo;DA_Diminui��o ou exaurimento h�drico;DA_Inc�ndios em parques, APA's ou APP's;PEPL_Assist�ncia m�dica, sa�de p�blica e atendimento de emerg�ncias m�dicas (R$);PEPL_Abastecimento de �gua pot�vel (R$);PEPL_Esgoto de �guas pluviais e sistema de esgotos sanit�rios (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destina��o do lixo (R$);PEPL_Sistema de desinfesta��o/desinfec��o do habitat/controle de pragas e vetores (R$);PEPL_Gera��o e distribui��o de energia el�trica (R$);PEPL_Telecomunica��es (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribui��o de combust�veis, especialmente os de uso dom�stico (R$);PEPL_Seguran�a p�blica (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecu�ria (R$);PEPR_Ind�stria (R$);PEPR_Com�rcio (R$);PEPR_Servi�os (R$)
BA;Rio do Ant�nio;11/09/2019;BA-F-2926806-14110-20190910;14110 - Estiagem;Reconhecido;14786;0;0;0;0;0;0;14786;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2136400.0;1950000.0;0.0;0.0;0.0
BA;Sa�de;11/09/2019;BA-F-2929800-14110-20190910;14110 - Estiagem;Reconhecido;11847;0;0;0;0;0;0;11847;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92132.0;1826165.0;0.0;0.0;0.0
BA;Serra do Ramalho;11/09/2019;BA-F-2930154-14110-20190910;14110 - Estiagem;Reconhecido;31646;0;0;0;0;0;0;31646;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3035000.0;4560000.0;0.0;0.0;0.0
BA;Tanquinho;11/09/2019;BA-F-2931103-14110-20190910;14110 - Estiagem;Registro;8008;0;0;0;0;0;0;8008;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759758.0;2128140.0;0.0;0.0;0.0
BA;Pil�o Arcado;11/09/2019;BA-F-2924405-14110-20190910;14110 - Estiagem;Reconhecido;32815;0;0;0;0;0;0;32815;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4500000.0;3500000.0;0.0;0.0;0.0
BA;Tucano;11/09/2019;BA-F-2931905-14110-20190910;14110 - Estiagem;Reconhecido;52391;0;0;0;0;0;0;52391;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3400000.0;3000000.0;0.0;0.0;0.0
BA;Uiba�;11/09/2019;BA-F-2932408-14110-20190910;14110 - Estiagem;Reconhecido;13655;0;0;0;0;0;0;13655;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3037500.0;700000.0;0.0;0.0;0.0
BA;Rio do Pires;11/09/2019;BA-F-2926905-14110-20190910;14110 - Estiagem;Reconhecido;11923;0;0;0;0;0;0;11923;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2820000.0;1550000.0;0.0;0.0;0.0
BA;Serra Preta;11/09/2019;BA-F-2930402-14110-20190910;14110 - Estiagem;Reconhecido;15401;0;0;0;0;0;0;15401;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1394550.0;1650000.0;0.0;0.0;0.0
BA;Santa Br�gida;11/09/2019;BA-F-2927606-14110-20190910;14110 - Estiagem;Reconhecido;15059;0;0;0;0;0;0;15059;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;580437.0;0.0;0.0;0.0;0.0
BA;Pindoba�u;11/09/2019;BA-F-2924603-14110-20190910;14110 - Estiagem;Reconhecido;20119;0;0;0;0;0;0;20119;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403468.0;0.0;0.0;0.0;0.0
BA;Ponto Novo;11/09/2019;BA-F-2925253-14110-20190910;14110 - Estiagem;Reconhecido;15741;0;0;0;0;0;0;15741;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1072377.0;0.0;0.0;0.0;0.0
BA;Rafael Jambeiro;11/09/2019;BA-F-2925956-14110-20190910;14110 - Estiagem;Reconhecido;25555;0;0;0;0;0;0;25555;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3500000.0;1550000.0;0.0;0.0;0.0
BA;Ruy Barbosa;11/09/2019;BA-F-2927200-14110-20190910;14110 - Estiagem;Reconhecido;29869;0;0;0;0;0;0;29869;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1850000.0;950000.0;0.0;0.0;0.0
BA;Santaluz;11/09/2019;BA-F-2928000-14110-20190910;14110 - Estiagem;Reconhecido;33816;0;0;0;0;0;0;33816;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2300000.0;3300000.0;0.0;0.0;0.0
BA;S�o Jos� do Jacu�pe;11/09/2019;BA-F-2929370-14110-20190910;14110 - Estiagem;Reconhecido;10213;0;0;0;0;0;0;10213;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Senhor do Bonfim;11/09/2019;BA-F-2930105-14110-20190910;14110 - Estiagem;Reconhecido;74431;0;0;0;0;0;0;74431;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1374094.0;0.0;0.0;0.0;0.0
BA;Sento S�;11/09/2019;BA-F-2930204-14110-20190910;14110 - Estiagem;Reconhecido;37431;0;0;0;0;0;0;37431;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4800000.0;4500000.0;0.0;0.0;0.0
BA;Riach�o do Jacu�pe;11/09/2019;BA-F-2926301-14110-20190910;14110 - Estiagem;Reconhecido;33081;0;0;0;0;0;0;33081;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;962300.0;2895000.0;0.0;0.0;0.0
BA;Santan�polis;11/09/2019;BA-F-2928307-14110-20190910;14110 - Estiagem;Reconhecido;8781;0;0;0;0;0;0;8781;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1644000.0;0.0;0.0;0.0;0.0
BA;Paramirim;11/09/2019;BA-F-2923605-14110-20190910;14110 - Estiagem;Reconhecido;20998;0;0;0;0;0;0;20998;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4995000.0;2712000.0;0.0;0.0;0.0
BA;Souto Soares;11/09/2019;BA-F-2930808-14110-20190910;14110 - Estiagem;Reconhecido;15899;0;0;0;0;0;0;15899;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3500000.0;1500000.0;0.0;0.0;0.0
BA;Piritiba;11/09/2019;BA-F-2924801-14110-20190910;14110 - Estiagem;Reconhecido;22411;0;0;0;0;0;0;22411;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4200000.0;8000000.0;0.0;0.0;0.0
BA;P� de Serra;11/09/2019;BA-F-2924058-14110-20190910;14110 - Estiagem;Reconhecido;13752;0;0;0;0;0;0;13752;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1062440.0;652500.0;0.0;0.0;0.0
BA;Serrol�ndia;11/09/2019;BA-F-2930600-14110-20190910;14110 - Estiagem;Reconhecido;12347;0;0;0;0;0;0;12347;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;528500.0;1619370.0;0.0;0.0;0.0
BA;Retirol�ndia;11/09/2019;BA-F-2926103-14110-20190910;14110 - Estiagem;Reconhecido;12059;0;0;0;0;0;0;12059;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000000.0;2200000.0;0.0;0.0;0.0
BA;Santa Teresinha;11/09/2019;BA-F-2928505-14110-20190910;14110 - Estiagem;Reconhecido;9658;0;0;0;0;0;0;9658;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500000.0;850000.0;0.0;0.0;0.0
BA;Tanque Novo;11/09/2019;BA-F-2931053-14110-20190910;14110 - Estiagem;Reconhecido;16133;0;0;0;0;0;0;16133;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3002000.0;7500300.0;0.0;0.0;0.0
BA;Palmeiras;11/09/2019;BA-F-2923506-14110-20190910;14110 - Estiagem;Reconhecido;8408;0;0;0;0;0;0;8408;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1750000.0;800000.0;0.0;0.0;0.0
BA;Paulo Afonso;11/09/2019;BA-F-2924009-14110-20190910;14110 - Estiagem;Reconhecido;108419;0;0;0;0;0;0;108419;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2685375.0;0.0;0.0;0.0;0.0
BA;Pedro Alexandre;11/09/2019;BA-F-2924207-14110-20190910;14110 - Estiagem;Reconhecido;16995;0;0;0;0;0;0;16995;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4935063.0;0.0;0.0;0.0;0.0
BA;Belo Campo;12/09/2019;BA-F-2903508-14110-20190910;14110 - Estiagem;Reconhecido;16026;0;0;0;0;0;0;3500;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;860000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4332000.0;3060950.0;0.0;0.0;0.0
BA;Pinda�;11/09/2019;BA-F-2924504-14110-20190910;14110 - Estiagem;Reconhecido;15629;0;0;0;0;0;0;15629;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2794260.0;1200000.0;0.0;0.0;0.0
BA;Presidente Dutra;11/09/2019;BA-F-2925600-14110-20190910;14110 - Estiagem;Reconhecido;13756;0;0;0;0;0;0;13756;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2231250.0;600000.0;0.0;0.0;0.0
BA;Rodelas;11/09/2019;BA-F-2927101-14110-20190910;14110 - Estiagem;Reconhecido;7779;0;0;0;0;0;0;7779;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2570679.0;0.0;0.0;0.0;0.0
BA;S�o Domingos;11/09/2019;BA-F-2928950-14110-20190910;14110 - Estiagem;Reconhecido;9221;0;0;0;0;0;0;9221;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1800000.0;2200000.0;0.0;0.0;0.0
BA;S�o F�lix do Coribe;11/09/2019;BA-F-2929057-14110-20190910;14110 - Estiagem;Reconhecido;13042;0;0;0;0;0;0;13042;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;589927.0;2507300.0;0.0;0.0;0.0
BA;Santa In�s;11/09/2019;BA-F-2927903-14110-20190910;14110 - Estiagem;Registro;10363;0;0;0;0;0;0;10363;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;665800.0;1076900.0;0.0;0.0;0.0
BA;Sobradinho;11/09/2019;BA-F-2930774-14110-20190910;14110 - Estiagem;Reconhecido;21988;0;0;0;0;0;0;21988;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1900000.0;2200000.0;0.0;0.0;0.0
BA;V�rzea Nova;11/09/2019;BA-F-2933158-14110-20190910;14110 - Estiagem;Reconhecido;13127;0;0;0;0;0;0;13127;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1604000.0;1606550.0;0.0;0.0;0.0
BA;Rio Real;11/09/2019;BA-F-2927002-14110-20190910;14110 - Estiagem;Registro;37127;0;0;0;0;0;0;37127;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;S�o Gabriel;11/09/2019;BA-F-2929255-14110-20190910;14110 - Estiagem;Reconhecido;18419;0;0;0;0;0;0;18419;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2037500.0;600000.0;0.0;0.0;0.0
BA;S�tio do Quinto;11/09/2019;BA-F-2930766-14110-20190910;14110 - Estiagem;Reconhecido;12603;0;0;0;0;0;0;12603;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6067440.0;0.0;0.0;0.0;0.0
BA;Umburanas;11/09/2019;BA-F-2932457-14110-20190910;14110 - Estiagem;Reconhecido;17010;0;0;0;0;0;0;17010;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;661800.0;1007510.0;0.0;0.0;0.0
BA;Quixabeira;11/09/2019;BA-F-2925931-14110-20190910;14110 - Estiagem;Reconhecido;9548;0;0;0;0;0;0;9548;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1456500.0;410000.0;0.0;0.0;0.0
BA;Santa B�rbara;11/09/2019;BA-F-2927507-14110-20190910;14110 - Estiagem;Reconhecido;19064;0;0;0;0;0;0;19064;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2280000.0;0.0;0.0;0.0;0.0
BA;Novo Triunfo;11/09/2019;BA-F-2923050-14110-20190910;14110 - Estiagem;Reconhecido;15057;0;0;0;0;0;0;15057;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847619.64;0.0;0.0;0.0;0.0
BA;Ourol�ndia;11/09/2019;BA-F-2923357-14110-20190910;14110 - Estiagem;Reconhecido;16477;0;0;0;0;0;0;16477;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2626350.0;2394130.0;0.0;0.0;0.0
BA;Paratinga;11/09/2019;BA-F-2923704-14110-20190910;14110 - Estiagem;Reconhecido;29475;0;0;0;0;0;0;29475;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2990000.0;2750000.0;0.0;0.0;0.0
BA;Pintadas;11/09/2019;BA-F-2924652-14110-20190910;14110 - Estiagem;Reconhecido;10345;0;0;0;0;0;0;10345;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;562000.0;1575000.0;0.0;0.0;0.0
CE;Milh�;16/09/2019;CE-F-2308351-14120-20190910;14120 - Seca;Reconhecido;13078;0;0;0;0;0;0;13078;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;1307349.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2147503.0;0.0;0.0;0.0;0.0
BA;Ibiassuc�;10/09/2019;BA-F-2912004-14110-20190910;14110 - Estiagem;Reconhecido;10077;0;0;0;0;0;0;10077;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790000.0;1080000.0;0.0;0.0;0.0
BA;Ant�nio Cardoso;10/09/2019;BA-F-2901700-14110-20190910;14110 - Estiagem;Registro;11548;0;0;0;0;0;0;11548;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1105920.0;1912680.0;0.0;0.0;0.0
BA;Boquira;10/09/2019;BA-F-2904100-14110-20190910;14110 - Estiagem;Reconhecido;22042;0;0;0;0;0;0;22042;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4912000.0;2280000.0;0.0;0.0;0.0
RJ;Miracema;11/09/2019;RJ-F-3303005-14132-20190910;14132 - Inc�ndio Florestal - Inc�ndios em �reas n�o protegidas, com reflexos na qualidade do ar;Registro;26829;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;C�cero Dantas;11/09/2019;BA-F-2907806-14110-20190910;14110 - Estiagem;Reconhecido;32304;0;0;0;0;0;0;32304;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4051080.0;0.0;0.0;0.0;0.0
BA;F�tima;11/09/2019;BA-F-2910750-14110-20190910;14110 - Estiagem;Registro;17652;0;0;0;0;0;0;17652;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Jaguarari;11/09/2019;BA-F-2917706-14110-20190910;14110 - Estiagem;Reconhecido;30342;0;0;0;0;0;0;30342;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1351089.0;0.0;0.0;0.0;0.0
BA;Livramento de Nossa Senhora;11/09/2019;BA-F-2919504-14110-20190910;14110 - Estiagem;Reconhecido;42705;0;0;0;0;0;0;42705;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964800.0;2.550585E7;0.0;0.0;0.0
BA;Malhada de Pedras;11/09/2019;BA-F-2920304-14110-20190910;14110 - Estiagem;Reconhecido;8452;0;0;0;0;0;0;8452;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2133100.0;2700000.0;0.0;0.0;0.0
BA;Morpar�;11/09/2019;BA-F-2921609-14110-20190910;14110 - Estiagem;Reconhecido;8285;0;0;0;0;0;0;8285;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1980000.0;1180000.0;0.0;0.0;0.0
BA;Adustina;10/09/2019;BA-F-2900355-14110-20190910;14110 - Estiagem;Reconhecido;15706;0;0;0;0;0;0;15706;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0061E7;0.0;0.0;0.0;0.0
BA;Heli�polis;10/09/2019;BA-F-2911857-14110-20190910;14110 - Estiagem;Reconhecido;12444;0;0;0;0;0;0;12444;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4478615E7;0.0;0.0;0.0;0.0
BA;Boninal;10/09/2019;BA-F-2904001-14110-20190910;14110 - Estiagem;Reconhecido;13695;0;0;0;0;0;0;13695;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;708666.64;3369000.0;0.0;0.0;0.0
BA;Botupor�;10/09/2019;BA-F-2904209-14110-20190910;14110 - Estiagem;Reconhecido;11162;0;0;0;0;0;0;11162;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4846000.0;2511000.0;0.0;0.0;0.0
